ticker    ,sector                ,region                     ,revenue_growth_score,est_revision_1m_score,est_revision_3m_score,revenue_beat_score,revenue_momentum_score,momentum_grade
ZIM       ,Industrials           ,Africa / Middle East       ,100.0               ,50.051               ,49.35                ,100               ,77.4                  ,B
QUBT      ,Information Technology,United States and Canada   ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
ATHM      ,Communication Services,Asia / Pacific             ,0.0                 ,50.0                 ,49.81066666666666    ,100               ,42.5                  ,D
ADPT      ,Health Care           ,United States and Canada   ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
ROG       ,Information Technology,United States and Canada   ,0.0                 ,50.0                 ,50.67166666666666    ,0                 ,22.6                  ,F
ABM       ,Industrials           ,United States and Canada   ,100.0               ,49.984               ,49.98233333333334    ,0                 ,57.5                  ,C
OII       ,Energy                ,United States and Canada   ,100.0               ,50.006499999999996   ,50.298               ,100               ,77.6                  ,B
WOR       ,Industrials           ,United States and Canada   ,100.0               ,49.86849999999999    ,49.91233333333333    ,0                 ,57.4                  ,C
TENB      ,Information Technology,United States and Canada   ,100.0               ,50.0                 ,50.065000000000005   ,0                 ,57.5                  ,C
CRGY      ,Energy                ,United States and Canada   ,100.0               ,50.11599999999999    ,50.10233333333333    ,0                 ,57.5                  ,C
MODG      ,Consumer Discretionary,United States and Canada   ,0.0                 ,50.0                 ,50.0                 ,100               ,42.5                  ,D
OLN       ,Materials             ,United States and Canada   ,0.0                 ,50.0                 ,50.0                 ,100               ,42.5                  ,D
PTEN      ,Energy                ,United States and Canada   ,100.0               ,50.0                 ,50.0                 ,100               ,77.5                  ,B
RCUS      ,Health Care           ,United States and Canada   ,100.0               ,50.0                 ,50.0                 ,100               ,77.5                  ,B
PHIN      ,Consumer Discretionary,United States and Canada   ,0.0                 ,50.208000000000006   ,50.29533333333334    ,0                 ,22.6                  ,F
WB        ,Communication Services,Asia / Pacific             ,0.0                 ,50.0                 ,49.85433333333334    ,0                 ,22.5                  ,F
USAR      ,Materials             ,United States and Canada   ,50.0                ,50.0                 ,50.0                 ,0                 ,40.0                  ,D
BBAI      ,Information Technology,United States and Canada   ,0.0                 ,50.0                 ,50.0                 ,100               ,42.5                  ,D
SES       ,Energy                ,United States and Canada   ,100.0               ,49.94500000000001    ,49.513666666666666   ,100               ,77.4                  ,B
BHC       ,Health Care           ,United States and Canada   ,100.0               ,49.9935              ,50.223000000000006   ,0                 ,57.5                  ,C
TXG       ,Health Care           ,United States and Canada   ,100.0               ,50.0                 ,50.0                 ,100               ,77.5                  ,B
BLKB      ,Information Technology,United States and Canada   ,100.0               ,50.001               ,50.01966666666667    ,0                 ,57.5                  ,C
LION      ,Communication Services,United States and Canada   ,0.0                 ,50.0                 ,50.0                 ,100               ,42.5                  ,D
BKD       ,Health Care           ,United States and Canada   ,100.0               ,50.0                 ,50.0                 ,100               ,77.5                  ,B
GT        ,Consumer Discretionary,United States and Canada   ,0.0                 ,49.9765              ,50.15166666666667    ,0                 ,22.5                  ,F
DIOD      ,Information Technology,United States and Canada   ,0.0                 ,50.0                 ,49.727333333333334   ,0                 ,22.4                  ,F
DNOW      ,Industrials           ,United States and Canada   ,100.0               ,50.0                 ,49.681               ,0                 ,57.4                  ,C
VC        ,Consumer Discretionary,United States and Canada   ,0.0                 ,50.012499999999996   ,50.00833333333333    ,0                 ,22.5                  ,F
BKE       ,Consumer Discretionary,United States and Canada   ,100.0               ,49.968               ,49.97266666666667    ,0                 ,57.5                  ,C
CTRI      ,Industrials           ,United States and Canada   ,0.0                 ,50.0                 ,49.13466666666667    ,0                 ,22.3                  ,F
SOM       ,Industrials           ,Europe                     ,100.0               ,49.9425              ,49.980333333333334   ,100               ,77.5                  ,B
UPWK      ,Industrials           ,United States and Canada   ,100.0               ,50.004000000000005   ,50.279333333333334   ,0                 ,57.6                  ,C
NSIT      ,Information Technology,United States and Canada   ,0.0                 ,49.999500000000005   ,49.96666666666666    ,0                 ,22.5                  ,F
KMT       ,Industrials           ,United States and Canada   ,0.0                 ,50.622499999999995   ,51.721666666666664   ,0                 ,23.0                  ,F
MLCO      ,Consumer Discretionary,Asia / Pacific             ,100.0               ,49.8205              ,49.675999999999995   ,0                 ,57.4                  ,C
CHEF      ,Consumer Staples      ,United States and Canada   ,100.0               ,50.0                 ,50.13999999999999    ,0                 ,57.5                  ,C
AMBP      ,Materials             ,Europe                     ,100.0               ,49.9915              ,50.12533333333333    ,0                 ,57.5                  ,C
ANDG      ,Industrials           ,United States and Canada   ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
CNXC      ,Industrials           ,United States and Canada   ,100.0               ,49.966499999999996   ,49.95733333333333    ,0                 ,57.5                  ,C
FA        ,Industrials           ,United States and Canada   ,100.0               ,50.058499999999995   ,50.108333333333334   ,0                 ,57.5                  ,C
APLS      ,Health Care           ,United States and Canada   ,100.0               ,49.88249999999999    ,50.0                 ,100               ,77.5                  ,B
ATEC      ,Health Care           ,United States and Canada   ,100.0               ,49.6795              ,50.0                 ,0                 ,57.4                  ,C
SIVE      ,Information Technology,Europe                     ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
BTE       ,Energy                ,United States and Canada   ,100.0               ,46.519000000000005   ,47.532000000000004   ,100               ,76.1                  ,B
MAU       ,Materials             ,United States and Canada   ,50.0                ,50.0                 ,50.0                 ,0                 ,40.0                  ,D
MOMO      ,Communication Services,Asia / Pacific             ,0.0                 ,50.002500000000005   ,50.28366666666667    ,0                 ,22.6                  ,F
DKL       ,Energy                ,United States and Canada   ,0.0                 ,50.0                 ,49.69266666666667    ,0                 ,22.4                  ,F
TIC       ,Industrials           ,United States and Canada   ,100.0               ,50.501               ,51.666999999999994   ,0                 ,58.0                  ,C
SDHC      ,Consumer Discretionary,United States and Canada   ,100.0               ,49.94500000000001    ,49.614666666666665   ,100               ,77.4                  ,B
DXC       ,Information Technology,United States and Canada   ,0.0                 ,50.002               ,50.03366666666666    ,100               ,42.5                  ,D
ATRO      ,Industrials           ,United States and Canada   ,100.0               ,50.068999999999996   ,50.35166666666666    ,0                 ,57.6                  ,C
IE        ,Materials             ,United States and Canada   ,0.0                 ,50.0                 ,50.0                 ,100               ,42.5                  ,D
WVE       ,Health Care           ,Asia / Pacific             ,0.0                 ,50.0                 ,50.0                 ,100               ,42.5                  ,D
BATRK     ,Communication Services,United States and Canada   ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
DRVN      ,Consumer Discretionary,United States and Canada   ,100.0               ,49.835               ,49.99133333333334    ,100               ,77.5                  ,B
TKO       ,Materials             ,United States and Canada   ,100.0               ,51.059               ,48.257               ,0                 ,57.4                  ,C
NVA       ,Energy                ,United States and Canada   ,0.0                 ,50.0                 ,50.0                 ,0                 ,22.5                  ,F
SYRE      ,Health Care           ,United States and Canada   ,0.0                 ,50.0                 ,50.0                 ,0                 ,22.5                  ,F
COUR      ,Consumer Discretionary,United States and Canada   ,100.0               ,50.019999999999996   ,50.05733333333333    ,0                 ,57.5                  ,C
AAP       ,Consumer Discretionary,United States and Canada   ,0.0                 ,50.0                 ,50.14166666666667    ,0                 ,22.5                  ,F
TVK       ,Energy                ,United States and Canada   ,100.0               ,50.05                ,48.383               ,0                 ,57.2                  ,C
TVTX      ,Health Care           ,United States and Canada   ,100.0               ,50.449999999999996   ,50.0                 ,0                 ,57.6                  ,C
ALRM      ,Information Technology,United States and Canada   ,100.0               ,50.034               ,50.21066666666667    ,0                 ,57.6                  ,C
TWST      ,Health Care           ,United States and Canada   ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
AAOI      ,Information Technology,United States and Canada   ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
IMNM      ,Health Care           ,United States and Canada   ,0.0                 ,50.0                 ,50.0                 ,100               ,42.5                  ,D
BAR       ,Information Technology,Europe                     ,0.0                 ,49.928               ,49.98                ,0                 ,22.5                  ,F
DBD       ,Information Technology,United States and Canada   ,0.0                 ,50.0                 ,50.531000000000006   ,0                 ,22.6                  ,F
XRAY      ,Health Care           ,United States and Canada   ,0.0                 ,50.001               ,49.55866666666667    ,0                 ,22.4                  ,F
TGLS      ,Industrials           ,Latin America and Caribbean,100.0               ,50.0                 ,49.707               ,0                 ,57.4                  ,C
AII       ,Materials             ,United States and Canada   ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
DYVOX     ,Information Technology,Europe                     ,100.0               ,50.0325              ,49.779               ,0                 ,57.5                  ,C
IHS       ,Communication Services,Europe                     ,0.0                 ,50.0                 ,50.0                 ,0                 ,22.5                  ,F
HOG       ,Consumer Discretionary,United States and Canada   ,0.0                 ,50.0                 ,50.005               ,100               ,42.5                  ,D
BKV       ,Energy                ,United States and Canada   ,100.0               ,50.158500000000004   ,50.885000000000005   ,0                 ,57.7                  ,C
HE        ,Utilities             ,United States and Canada   ,0.0                 ,49.80349999999999    ,49.901999999999994   ,0                 ,22.4                  ,F
GENI      ,Consumer Discretionary,Europe                     ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
CVI       ,Energy                ,United States and Canada   ,0.0                 ,50.0                 ,50.0                 ,100               ,42.5                  ,D
POU       ,Energy                ,United States and Canada   ,0.0                 ,50.0                 ,50.0                 ,100               ,42.5                  ,D
OI        ,Materials             ,United States and Canada   ,0.0                 ,49.998               ,50.29066666666666    ,0                 ,22.6                  ,F
ATH       ,Energy                ,United States and Canada   ,100.0               ,49.86                ,49.941               ,0                 ,57.5                  ,C
VSH       ,Information Technology,United States and Canada   ,0.0                 ,50.0                 ,50.0                 ,0                 ,22.5                  ,F
RXRX      ,Health Care           ,United States and Canada   ,0.0                 ,50.0                 ,50.0                 ,0                 ,22.5                  ,F
NGVT      ,Materials             ,United States and Canada   ,0.0                 ,49.951499999999996   ,50.02966666666667    ,100               ,42.5                  ,D
SOSI      ,Materials             ,Europe                     ,0.0                 ,50.0                 ,50.0                 ,0                 ,22.5                  ,F
POWI      ,Information Technology,United States and Canada   ,71.20019195872852   ,50.1185              ,49.745333333333335   ,0                 ,47.4                  ,D
UAA       ,Consumer Discretionary,United States and Canada   ,0.0                 ,49.907500000000006   ,50.059               ,100               ,42.5                  ,D
QDEL      ,Health Care           ,United States and Canada   ,0.0                 ,50.0                 ,49.784666666666666   ,0                 ,22.5                  ,F
OCUL      ,Health Care           ,United States and Canada   ,0.0                 ,50.0                 ,50.0                 ,0                 ,22.5                  ,F
OMER      ,Industrials           ,Europe                     ,100.0               ,49.9425              ,50.15033333333333    ,100               ,77.5                  ,B
GEO       ,Industrials           ,United States and Canada   ,100.0               ,50.0                 ,49.801               ,0                 ,57.5                  ,C
ATKR      ,Industrials           ,United States and Canada   ,0.0                 ,50.0                 ,49.842333333333336   ,0                 ,22.5                  ,F
MFI       ,Consumer Staples      ,United States and Canada   ,85.74409135984358   ,49.95250000000001    ,49.284666666666666   ,100               ,72.4                  ,B
SBLK      ,Industrials           ,Europe                     ,100.0               ,50.0                 ,49.218333333333334   ,100               ,77.3                  ,B
FOM       ,Materials             ,United States and Canada   ,50.0                ,50.0                 ,50.0                 ,0                 ,40.0                  ,D
CECO      ,Industrials           ,United States and Canada   ,100.0               ,50.0                 ,50.074666666666666   ,0                 ,57.5                  ,C
JUVE      ,Communication Services,Europe                     ,100.0               ,50.0                 ,50.0                 ,100               ,77.5                  ,B
FLO       ,Consumer Staples      ,United States and Canada   ,100.0               ,49.99550000000001    ,49.921               ,0                 ,57.5                  ,C
ALG       ,Industrials           ,United States and Canada   ,0.0                 ,50.0                 ,49.758               ,0                 ,22.5                  ,F
AYA       ,Materials             ,United States and Canada   ,100.0               ,49.3495              ,49.88166666666666    ,0                 ,57.3                  ,C
EYE       ,Consumer Discretionary,United States and Canada   ,100.0               ,50.012               ,50.037333333333336   ,0                 ,57.5                  ,C
BST       ,Communication Services,Europe                     ,100.0               ,49.9425              ,49.99933333333333    ,0                 ,57.5                  ,C
CC        ,Materials             ,United States and Canada   ,0.0                 ,50.0005              ,49.39733333333333    ,0                 ,22.4                  ,F
PLUS      ,Information Technology,United States and Canada   ,100.0               ,50.0                 ,50.32633333333333    ,100               ,77.6                  ,B
RNG       ,Information Technology,United States and Canada   ,100.0               ,49.999               ,50.04866666666666    ,0                 ,57.5                  ,C
BB        ,Information Technology,United States and Canada   ,0.0                 ,50.2435              ,50.23266666666667    ,0                 ,22.6                  ,F
CIVI      ,Energy                ,United States and Canada   ,100.0               ,49.989               ,50.43566666666667    ,100               ,77.6                  ,B
RARE      ,Health Care           ,United States and Canada   ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
OGN       ,Health Care           ,United States and Canada   ,100.0               ,50.0                 ,49.92933333333333    ,100               ,77.5                  ,B
SAM       ,Consumer Staples      ,United States and Canada   ,0.0                 ,50.031000000000006   ,50.135               ,100               ,42.5                  ,D
SLNO      ,Health Care           ,United States and Canada   ,50.0                ,50.0                 ,50.0                 ,0                 ,40.0                  ,D
TPB       ,Consumer Staples      ,United States and Canada   ,100.0               ,50.0                 ,50.272666666666666   ,0                 ,57.6                  ,C
IBU       ,Materials             ,Europe                     ,100.0               ,50.0                 ,50.0                 ,100               ,77.5                  ,B
SVM       ,Materials             ,United States and Canada   ,100.0               ,49.771               ,50.37766666666666    ,0                 ,57.5                  ,C
HI        ,Industrials           ,United States and Canada   ,0.0                 ,50.0                 ,50.117999999999995   ,100               ,42.5                  ,D
SRPT      ,Health Care           ,United States and Canada   ,100.0               ,50.0                 ,50.0                 ,100               ,77.5                  ,B
LASR      ,Information Technology,United States and Canada   ,100.0               ,50.021               ,65.851               ,0                 ,60.7                  ,C
EVCM      ,Information Technology,United States and Canada   ,100.0               ,50.0                 ,49.89433333333333    ,100               ,77.5                  ,B
RVLV      ,Consumer Discretionary,United States and Canada   ,100.0               ,50.0                 ,51.23566666666667    ,0                 ,57.7                  ,C
BVXP      ,Health Care           ,Europe                     ,100.0               ,50.0035              ,50.0                 ,100               ,77.5                  ,B
TRN       ,Industrials           ,United States and Canada   ,0.0                 ,52.580499999999994   ,52.262               ,100               ,43.6                  ,D
SAH       ,Consumer Discretionary,United States and Canada   ,100.0               ,49.9745              ,49.78433333333333    ,0                 ,57.5                  ,C
SDRL      ,Energy                ,Latin America and Caribbean,0.0                 ,50.0                 ,50.0                 ,0                 ,22.5                  ,F
NOG       ,Energy                ,United States and Canada   ,100.0               ,49.989               ,50.05666666666666    ,0                 ,57.5                  ,C
SGD       ,Materials             ,United States and Canada   ,50.0                ,50.0                 ,50.0                 ,0                 ,40.0                  ,D
APPN      ,Information Technology,United States and Canada   ,100.0               ,50.0                 ,52.14333333333333    ,0                 ,57.9                  ,C
BERGER    ,Materials             ,Africa / Middle East       ,0.0                 ,50.0                 ,50.0                 ,0                 ,22.5                  ,F
EPAC      ,Industrials           ,United States and Canada   ,100.0               ,49.9655              ,49.959666666666664   ,0                 ,57.5                  ,C
EYE       ,Communication Services,Europe                     ,100.0               ,50.0                 ,50.0                 ,100               ,77.5                  ,B
ALKT      ,Information Technology,United States and Canada   ,100.0               ,50.0105              ,50.09866666666667    ,0                 ,57.5                  ,C
VAC       ,Consumer Discretionary,United States and Canada   ,100.0               ,50.0                 ,50.05666666666666    ,0                 ,57.5                  ,C
KSS       ,Consumer Discretionary,United States and Canada   ,0.0                 ,50.004000000000005   ,53.120999999999995   ,100               ,43.1                  ,D
CSGS      ,Industrials           ,United States and Canada   ,100.0               ,50.0                 ,50.001666666666665   ,100               ,77.5                  ,B
EXTR      ,Information Technology,United States and Canada   ,100.0               ,50.0                 ,49.98533333333333    ,0                 ,57.5                  ,C
UNFI      ,Consumer Staples      ,United States and Canada   ,100.0               ,50.007999999999996   ,50.306666666666665   ,0                 ,57.6                  ,C
CCA       ,Communication Services,United States and Canada   ,0.0                 ,50.169               ,50.60066666666666    ,100               ,42.7                  ,D
MGNI      ,Communication Services,United States and Canada   ,100.0               ,50.0                 ,49.909666666666666   ,0                 ,57.5                  ,C
ASGN      ,Information Technology,United States and Canada   ,0.0                 ,50.0                 ,50.05033333333333    ,100               ,42.5                  ,D
DHT       ,Energy                ,Latin America and Caribbean,0.0                 ,50.0                 ,50.171               ,100               ,42.5                  ,D
CLVT      ,Industrials           ,Europe                     ,0.0                 ,49.985               ,50.05733333333333    ,100               ,42.5                  ,D
KN        ,Information Technology,United States and Canada   ,0.0                 ,50.0                 ,50.102000000000004   ,0                 ,22.5                  ,F
VVX       ,Industrials           ,United States and Canada   ,100.0               ,49.998               ,50.05866666666666    ,0                 ,57.5                  ,C
AVDL      ,Health Care           ,Europe                     ,100.0               ,50.0                 ,51.26266666666667    ,0                 ,57.8                  ,C
NKR       ,Industrials           ,Europe                     ,0.0                 ,50.0                 ,50.0                 ,0                 ,22.5                  ,F
CURA      ,Health Care           ,United States and Canada   ,0.0                 ,50.0                 ,50.0                 ,0                 ,22.5                  ,F
KALU      ,Materials             ,United States and Canada   ,100.0               ,50.105500000000006   ,50.954               ,0                 ,57.7                  ,C
MTX       ,Materials             ,United States and Canada   ,0.0                 ,50.0                 ,49.961666666666666   ,0                 ,22.5                  ,F
NUVB      ,Health Care           ,United States and Canada   ,50.0                ,50.0                 ,50.0                 ,0                 ,40.0                  ,D
4BB       ,Health Care           ,Europe                     ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
SCB       ,Materials             ,Africa / Middle East       ,0.0                 ,50.0                 ,50.0                 ,0                 ,22.5                  ,F
SM        ,Energy                ,United States and Canada   ,100.0               ,49.9675              ,49.992999999999995   ,0                 ,57.5                  ,C
ADEA      ,Information Technology,United States and Canada   ,0.0                 ,51.580999999999996   ,50.306666666666665   ,0                 ,23.0                  ,F
HRMY      ,Health Care           ,United States and Canada   ,100.0               ,49.997499999999995   ,50.04566666666667    ,0                 ,57.5                  ,C
PGNY      ,Health Care           ,United States and Canada   ,100.0               ,50.024499999999996   ,50.14333333333333    ,0                 ,57.5                  ,C
TCSA3     ,Consumer Discretionary,Latin America and Caribbean,0.0                 ,50.0                 ,50.0                 ,100               ,42.5                  ,D
HUN       ,Materials             ,United States and Canada   ,0.0                 ,50.0                 ,50.0                 ,100               ,42.5                  ,D
ZLAB      ,Health Care           ,Asia / Pacific             ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
PRGO      ,Health Care           ,Europe                     ,0.0                 ,50.0255              ,49.75666666666667    ,100               ,42.5                  ,D
HLIO      ,Industrials           ,United States and Canada   ,0.0                 ,49.988               ,50.04933333333334    ,0                 ,22.5                  ,F
CXW       ,Industrials           ,United States and Canada   ,100.0               ,50.0                 ,49.70466666666667    ,0                 ,57.4                  ,C
GEL       ,Energy                ,United States and Canada   ,0.0                 ,50.0                 ,50.0                 ,100               ,42.5                  ,D
PRKS      ,Consumer Discretionary,United States and Canada   ,0.0                 ,50.0                 ,49.322333333333326   ,0                 ,22.4                  ,F
TNK       ,Energy                ,Latin America and Caribbean,0.0                 ,50.140499999999996   ,50.31833333333333    ,100               ,42.6                  ,D
SLVM      ,Materials             ,United States and Canada   ,0.0                 ,50.009499999999996   ,49.80966666666667    ,100               ,42.5                  ,D
ATRC      ,Health Care           ,United States and Canada   ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
SIAME     ,Industrials           ,Africa / Middle East       ,100.0               ,50.432               ,50.306               ,0                 ,57.7                  ,C
ARCB      ,Industrials           ,United States and Canada   ,0.0                 ,50.0                 ,49.542               ,0                 ,22.4                  ,F
IPCO      ,Energy                ,United States and Canada   ,0.0                 ,49.908               ,49.16766666666666    ,100               ,42.3                  ,D
NEOG      ,Health Care           ,United States and Canada   ,0.0                 ,50.0955              ,50.06366666666666    ,100               ,42.5                  ,D
OSW       ,Consumer Discretionary,Latin America and Caribbean,100.0               ,49.9805              ,50.00666666666667    ,0                 ,57.5                  ,C
SGRY      ,Health Care           ,United States and Canada   ,100.0               ,50.0                 ,49.166666666666664   ,0                 ,57.3                  ,C
CEU       ,Energy                ,United States and Canada   ,100.0               ,49.9695              ,49.92266666666667    ,0                 ,57.5                  ,C
VZLA      ,Materials             ,United States and Canada   ,50.0                ,50.0                 ,50.0                 ,0                 ,40.0                  ,D
SBET      ,Consumer Discretionary,United States and Canada   ,100.0               ,58.093               ,50.0                 ,0                 ,59.5                  ,C
SOTET     ,Communication Services,Africa / Middle East       ,100.0               ,50.06999999999999    ,50.06333333333334    ,0                 ,57.5                  ,C
VECO      ,Information Technology,United States and Canada   ,100.0               ,50.0                 ,50.071333333333335   ,0                 ,57.5                  ,C
AORT      ,Health Care           ,United States and Canada   ,100.0               ,50.0                 ,49.968666666666664   ,0                 ,57.5                  ,C
PRDO      ,Consumer Discretionary,United States and Canada   ,100.0               ,50.0                 ,50.03966666666667    ,0                 ,57.5                  ,C
RUM       ,Communication Services,United States and Canada   ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
AVAH      ,Health Care           ,United States and Canada   ,100.0               ,50.441500000000005   ,51.21766666666666    ,0                 ,57.9                  ,C
ASB       ,Information Technology,Europe                     ,100.0               ,49.9555              ,50.407666666666664   ,0                 ,57.6                  ,C
CCS       ,Consumer Discretionary,United States and Canada   ,100.0               ,50.0                 ,49.98433333333334    ,100               ,77.5                  ,B
ODD       ,Consumer Staples      ,Africa / Middle East       ,100.0               ,50.0                 ,50.07933333333333    ,0                 ,57.5                  ,C
IOSP      ,Materials             ,United States and Canada   ,0.0                 ,50.0                 ,49.901666666666664   ,0                 ,22.5                  ,F
FIGS      ,Consumer Discretionary,United States and Canada   ,100.0               ,49.920500000000004   ,52.24833333333333    ,0                 ,57.9                  ,C
SEDG      ,Information Technology,Africa / Middle East       ,0.0                 ,50.0                 ,50.0                 ,0                 ,22.5                  ,F
PLAB      ,Information Technology,United States and Canada   ,0.0                 ,49.893               ,50.083               ,0                 ,22.5                  ,F
IRDM      ,Communication Services,United States and Canada   ,100.0               ,50.0                 ,50.22633333333333    ,0                 ,57.5                  ,C
NTCT      ,Information Technology,United States and Canada   ,100.0               ,50.0                 ,50.129000000000005   ,100               ,77.5                  ,B
NN        ,Information Technology,United States and Canada   ,100.0               ,50.0                 ,50.0                 ,100               ,77.5                  ,B
WERN      ,Industrials           ,United States and Canada   ,0.0                 ,49.074               ,47.42933333333333    ,0                 ,21.8                  ,F
ADUS      ,Health Care           ,United States and Canada   ,100.0               ,50.002               ,50.001666666666665   ,0                 ,57.5                  ,C
PCT       ,Materials             ,United States and Canada   ,50.0                ,50.0                 ,50.0                 ,0                 ,40.0                  ,D
MCW       ,Consumer Discretionary,United States and Canada   ,100.0               ,50.0                 ,50.048333333333325   ,0                 ,57.5                  ,C
UFPT      ,Health Care           ,United States and Canada   ,100.0               ,50.0                 ,50.037               ,0                 ,57.5                  ,C
EFX       ,Energy                ,United States and Canada   ,100.0               ,50.32099999999999    ,49.97299999999999    ,100               ,77.6                  ,B
CMPR      ,Industrials           ,Europe                     ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
TALO      ,Energy                ,United States and Canada   ,100.0               ,50.0                 ,50.0                 ,100               ,77.5                  ,B
WLDN      ,Industrials           ,United States and Canada   ,100.0               ,50.0                 ,50.495999999999995   ,0                 ,57.6                  ,C
BLX       ,Utilities             ,United States and Canada   ,0.0                 ,50.02799999999999    ,49.37233333333334    ,0                 ,22.4                  ,F
WS        ,Materials             ,United States and Canada   ,0.0                 ,49.633500000000005   ,49.75566666666667    ,0                 ,22.4                  ,F
UCTT      ,Information Technology,United States and Canada   ,100.0               ,50.0                 ,50.166               ,100               ,77.5                  ,B
HLMN      ,Industrials           ,United States and Canada   ,100.0               ,50.0                 ,50.00833333333333    ,0                 ,57.5                  ,C
RNW       ,Utilities             ,Europe                     ,100.0               ,50.046499999999995   ,49.403000000000006   ,0                 ,57.4                  ,C
STRA      ,Consumer Discretionary,United States and Canada   ,100.0               ,50.0                 ,50.15266666666667    ,0                 ,57.5                  ,C
ANDE      ,Consumer Staples      ,United States and Canada   ,0.0                 ,50.0                 ,50.33733333333333    ,0                 ,22.6                  ,F
LMAT      ,Health Care           ,United States and Canada   ,100.0               ,50.0                 ,50.207666666666675   ,0                 ,57.5                  ,C
AUPH      ,Health Care           ,United States and Canada   ,100.0               ,50.0                 ,50.68566666666666    ,0                 ,57.6                  ,C
SMPL      ,Consumer Staples      ,United States and Canada   ,100.0               ,50.173500000000004   ,49.909333333333336   ,0                 ,57.5                  ,C
IMAX      ,Communication Services,United States and Canada   ,100.0               ,50.075500000000005   ,50.185               ,0                 ,57.6                  ,C
VCEL      ,Health Care           ,United States and Canada   ,100.0               ,50.0                 ,51.48133333333333    ,0                 ,57.8                  ,C
NWN       ,Utilities             ,United States and Canada   ,100.0               ,50.0                 ,50.00866666666667    ,0                 ,57.5                  ,C
CMRE      ,Industrials           ,Europe                     ,100.0               ,50.0                 ,50.20633333333333    ,100               ,77.5                  ,B
TE        ,Industrials           ,United States and Canada   ,50.0                ,50.0                 ,50.0                 ,0                 ,40.0                  ,D
PARR      ,Energy                ,United States and Canada   ,0.0                 ,49.7275              ,51.82300000000001    ,100               ,42.8                  ,D
WPK       ,Materials             ,United States and Canada   ,0.0                 ,49.95250000000001    ,49.94466666666666    ,0                 ,22.5                  ,F
PENN      ,Consumer Discretionary,United States and Canada   ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
HTO       ,Utilities             ,United States and Canada   ,100.0               ,49.996               ,49.99733333333333    ,0                 ,57.5                  ,C
FMC       ,Materials             ,United States and Canada   ,0.0                 ,49.979               ,49.479               ,0                 ,22.4                  ,F
BDGI      ,Industrials           ,United States and Canada   ,100.0               ,49.93299999999999    ,50.13833333333333    ,0                 ,57.5                  ,C
ESTA      ,Health Care           ,Latin America and Caribbean,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
SONO      ,Consumer Discretionary,United States and Canada   ,0.0                 ,50.0                 ,50.114999999999995   ,0                 ,22.5                  ,F
VIA       ,Information Technology,United States and Canada   ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
WBTN      ,Communication Services,United States and Canada   ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
CENT      ,Consumer Staples      ,United States and Canada   ,0.0                 ,49.99550000000001    ,50.07266666666666    ,0                 ,22.5                  ,F
RUS       ,Industrials           ,United States and Canada   ,0.0                 ,49.9405              ,49.837666666666664   ,0                 ,22.5                  ,F
NRIX      ,Health Care           ,United States and Canada   ,100.0               ,50.0                 ,50.0                 ,100               ,77.5                  ,B
SEM       ,Health Care           ,United States and Canada   ,100.0               ,49.995               ,50.21                ,0                 ,57.5                  ,C
MD        ,Health Care           ,United States and Canada   ,0.0                 ,50.0                 ,50.542               ,0                 ,22.6                  ,F
GTII      ,Health Care           ,United States and Canada   ,100.0               ,49.957499999999996   ,50.48033333333334    ,0                 ,57.6                  ,C
GLUE      ,Health Care           ,United States and Canada   ,50.0                ,50.0                 ,50.0                 ,100               ,60.0                  ,C
JDG       ,Industrials           ,Europe                     ,100.0               ,50.0035              ,49.997               ,100               ,77.5                  ,B
IQ        ,Communication Services,Asia / Pacific             ,0.0                 ,50.2595              ,48.08566666666667    ,0                 ,22.2                  ,F
AI        ,Information Technology,United States and Canada   ,100.0               ,50.0                 ,50.0                 ,100               ,77.5                  ,B
REAL      ,Consumer Discretionary,United States and Canada   ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
DXPE      ,Industrials           ,United States and Canada   ,100.0               ,50.0                 ,49.903000000000006   ,0                 ,57.5                  ,C
USA       ,Materials             ,United States and Canada   ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
DNTH      ,Health Care           ,United States and Canada   ,100.0               ,50.0                 ,50.0                 ,100               ,77.5                  ,B
