ticker,name,region,country,exchange,sector,industry,expected_upside_pct,price_target_mc,var_5_pct,risk_reward_ratio,prob_positive_upside,filtered_upside,kalman_estimate,kalman_variance,expected_return_prob_weighted,achievement_probability,price_target_prob_weighted,confidence_level,analyst_conviction,eps_revision_momentum,analyst_rating_normalized,mc_bullish,kal_bullish,pt_bullish,agreement_score,signal
FIVE,Five Below Inc.,United States and Canada,US,NasdaqGS,Consumer Discretionary,Specialty Retail,1.0863609294167802,221.67228088211806,-10.421017204551921,0.15545944428276354,55.364000000000004,1.8933434563079061,223.4419128653376,0.09090917355296778,0.26873090428200097,0.83,219.8793,Medium,58.333333333333336,0.12228,77.0,True,True,True,3,Strong Bullish (3/3)
MLI,Mueller Industries Inc.,United States and Canada,US,NYSE,Industrials,Machinery,18.41309751032128,140.02348780595491,12.609214710104435,5.293868164005944,100.0,16.72113763024987,138.02274524777047,0.09090917355296778,14.714587737843553,0.8,135.65,High,100.0,-0.004955,100.0,True,True,True,3,Strong Bullish (3/3)
UPWK,Upwork Inc.,United States and Canada,US,NasdaqGS,Industrials,Professional Services,71.85141364436748,21.49861184691037,36.817061582185744,3.6304437865263943,100.0,66.78299799774365,20.86455304951773,0.09090917355296778,3.9928057553956835,0.05,13.009500000000001,Low,63.63636363636363,0.024915,77.25,True,True,True,3,Strong Bullish (3/3)
ALGN,Align Technology Inc.,United States and Canada,US,NasdaqGS,Health Care,Health Care Equipment and Supplies,9.27227847606373,198.0669319657131,-1.6163492748206238,1.47154561252615,91.36800000000001,8.730159501734756,197.0842871128444,0.09090917355296778,7.340505351428887,0.7100000000000001,194.5654,Medium,44.44444444444444,0.018685,72.25,True,True,True,3,Strong Bullish (3/3)
CCK,Crown Holdings Inc.,United States and Canada,US,NYSE,Materials,Containers and Packaging,12.095629008918444,129.02206898926514,3.8182871447219933,2.5208789986207303,99.996,11.525403416481053,128.36573933236969,0.09090917355296778,9.450043440486533,0.73,125.977,Medium,64.28571428571429,0.003695,76.75,True,True,True,3,Strong Bullish (3/3)
BJ,BJ's Wholesale Club Holdings Inc.,United States and Canada,US,NYSE,Consumer Staples,Consumer Staples Distribution and Retail,0.9419805409756035,99.90227814140356,-16.73166390074125,0.0930281458624636,55.718,4.804031299201993,103.72454977682021,0.09090917355296778,2.710720420329393,0.76,101.65279999999998,Low,37.5,0.004575,70.75,True,True,True,3,Strong Bullish (3/3)
FIG,Figma Inc.,United States and Canada,US,NYSE,Information Technology,Software,126.19430854266481,55.98309136430955,46.41019019828762,2.173919021066242,100.0,79.68565554454557,44.47219974727503,0.09090917355296778,4.181818181818182,0.06,25.785,Low,30.0,-0.0212,62.5,True,True,True,3,Strong Bullish (3/3)
WCP,Whitecap Resources Inc.,United States and Canada,CA,TSX,Energy,Oil Gas and Consumable Fuels,4.161381936244906,14.3326061544273,-2.7119441128066164,0.917747338317385,80.536,1.7924170628575649,14.0066365878492,0.09090917355296778,1.4825581395348837,0.85,13.964,Medium,93.75,0.001955,90.75,True,True,True,3,Strong Bullish (3/3)
STRL,Sterling Infrastructure Inc.,United States and Canada,US,NasdaqGS,Industrials,Construction and Engineering,4.240923930758062,453.0727517726468,-1.9607621706117397,1.2227203753583586,86.548,3.5891805129967995,450.2400141816893,0.09090917355296778,5.251242407509664,0.9,457.464,High,83.33333333333333,0.08037,100.0,True,True,True,3,Strong Bullish (3/3)
CELH,Celsius Holdings Inc.,United States and Canada,US,NasdaqCM,Consumer Staples,Beverages,24.69251291638494,61.37365485744467,-6.866664386662889,1.3985475667993021,89.55199999999999,27.298610018546576,62.65637585112862,0.09090917355296778,7.500203169443315,0.22,52.91159999999999,Low,68.18181818181819,0.05869,79.5,True,True,True,3,Strong Bullish (3/3)
MEDP,Medpace Holdings Inc.,United States and Canada,US,NasdaqGS,Health Care,Life Sciences Tools and Services,5.070502069500864,467.521706008451,-15.771496332632944,0.4321904966625204,67.418,8.572116419475462,483.102489220098,0.09090917355296778,4.273642574613449,0.4,463.97599999999994,Low,0.0,0.06764,53.75,True,True,True,3,Strong Bullish (3/3)
SAP,Saputo Inc.,United States and Canada,CA,TSX,Consumer Staples,Food Products,-1.7279582738797332,41.981816225398575,-25.20550421260777,-0.13605586509201625,50.483999999999995,4.0781446675306,44.46218340196907,0.09090917355296778,5.510299625468166,0.55,45.074,Low,45.45454545454545,0.024705,66.0,False,True,True,2,Bullish (2/3)
BWA,BorgWarner Inc.,United States and Canada,US,NYSE,Consumer Discretionary,Automobile Components,16.917633345657702,68.01098731716908,-6.105376020050639,1.3555704484994873,88.188,16.684810516913174,67.8755542776884,0.09090917355296778,10.885336083892042,0.4,64.502,Low,42.857142857142854,0.026665,67.75,True,True,True,3,Strong Bullish (3/3)
DY,Dycom Industries Inc.,United States and Canada,US,NYSE,Industrials,Construction and Engineering,0.7327379959552559,423.4199908921983,-10.178798040892572,0.09696688524556533,48.583999999999996,-2.7081564671350518,408.9565351060445,0.09090917355296778,-4.3550459152114955,0.9,402.034,Low,100.0,0.03352,97.75,True,False,False,1,Bearish (1/3)
BILI,Bilibili Inc.,Asia / Pacific,CN,NasdaqGS,Communication Services,Interactive Media and Services,6.9284537520377265,31.89675775423285,-12.35071381919859,0.5727431892580288,69.65400000000001,4.6231718498106655,31.20909216279852,0.09090917355296778,2.4727857861213542,0.74,30.567632,Low,78.78787878787878,0.05699,89.5,True,True,True,3,Strong Bullish (3/3)
GMED,Globus Medical Inc.,United States and Canada,US,NYSE,Health Care,Health Care Equipment and Supplies,13.817202210384226,106.30526686449888,2.154632488241024,2.1706708687787124,98.112,13.39956444916103,105.91519319551641,0.09090917355296778,14.132762312633833,0.75,106.60000000000001,Medium,73.33333333333333,0.046825,78.25,True,True,True,3,Strong Bullish (3/3)
SOLS,Solstice Advanced Materials Inc.,United States and Canada,US,NasdaqGS,Materials,Chemicals,5.496742186233998,82.86769098728679,-5.565591209269698,0.8761594999554356,79.406,6.114582261392676,83.35300436632394,0.09090917355296778,6.817313812858052,0.9,83.905,Medium,66.66666666666667,-0.02874,79.25,True,True,True,3,Strong Bullish (3/3)
AEIS,Advanced Energy Industries Inc.,United States and Canada,US,NasdaqGS,Information Technology,Electronic Equipment Instruments and Components,1.7182337245197237,334.89711271460874,-5.650550554802582,0.3686825599665767,61.91799999999999,-0.8639464011963255,326.3955428687012,0.09090917355296778,0.2031344915563115,0.8799999999999999,329.9088,Medium,70.0,0.130105,82.5,True,False,True,2,Bullish (2/3)
NBIX,Neurocrine Biosciences Inc.,United States and Canada,US,NasdaqGS,Health Care,Biotechnology,38.314715335134345,177.56843154724547,18.17952729344117,3.106858106318415,100.0,34.35145951646584,172.48040372723884,0.09090917355296778,10.64402554915096,0.29000000000000004,142.0448,Low,84.61538461538461,-0.09443,88.5,True,True,True,3,Strong Bullish (3/3)
OVV,Ovintiv Inc.,United States and Canada,US,NYSE,Energy,Oil Gas and Consumable Fuels,6.314679998596453,54.039751843286574,-9.716129906302514,0.6836635603146103,74.33800000000001,6.095367979261653,53.928275543858696,0.09090917355296778,6.72712964784576,0.82,54.2494,Low,79.16666666666667,-0.038295,87.0,True,True,True,3,Strong Bullish (3/3)
SNX,TD SYNNEX Corporation,United States and Canada,US,NYSE,Information Technology,Electronic Equipment Instruments and Components,15.102156614195389,181.03267192280651,7.201999680804412,3.1331881334701768,100.0,12.974729727209652,177.68665491495534,0.09090917355296778,9.67853509664293,0.67,172.50240000000002,Medium,81.81818181818181,0.011545,84.0,True,True,True,3,Strong Bullish (3/3)
ELVN,Enliven Therapeutics Inc.,United States and Canada,US,NasdaqGS,Health Care,Pharmaceuticals,51.78998861168708,41.666351873908106,29.686073365553103,3.619445424467861,100.0,46.11694869672406,40.10910241725075,0.09090917355296778,13.258652094717672,0.29000000000000004,31.089500000000005,Low,100.0,0.0,100.0,True,True,True,3,Strong Bullish (3/3)
CACI,CACI International Inc,United States and Canada,US,NYSE,Industrials,Professional Services,26.74331061824468,723.6916292991153,19.835829307413,5.519792909049758,100.0,24.12239949037659,708.7264888501013,0.09090917355296778,13.71407555298692,0.6000000000000001,649.296,High,78.57142857142857,0.01829,87.5,True,True,True,3,Strong Bullish (3/3)
SOLV,Solventum Corporation,United States and Canada,US,NYSE,Health Care,Health Care Equipment and Supplies,22.751657364526327,89.17907907532839,5.8748806017579955,2.377575752934887,99.63,20.77208920824863,87.74092280979264,0.09090917355296778,11.156916724019272,0.43000000000000005,80.7555,Low,42.857142857142854,0.01398,67.75,True,True,True,3,Strong Bullish (3/3)
ROKU,Roku Inc.,United States and Canada,US,NasdaqGS,Communication Services,Entertainment,48.176112989183046,125.09027458546834,15.884976657125915,2.6305458366536274,100.0,45.73338783112569,123.0281260070363,0.09090917355296778,14.577825159914713,0.27,96.72660000000002,Low,79.3103448275862,0.842975,85.25,True,True,True,3,Strong Bullish (3/3)
OKTA,Okta Inc.,United States and Canada,US,NasdaqGS,Information Technology,IT Services,60.815020895176644,111.78252102423728,25.099784348506063,2.9408103086266943,100.0,56.28534693968612,108.63394465777583,0.09090917355296778,11.77988778593008,0.18,77.69820000000001,Low,63.63636363636363,0.02768,79.5,True,True,True,3,Strong Bullish (3/3)
SMMT,Summit Therapeutics Inc.,United States and Canada,US,NasdaqGM,Health Care,Biotechnology,84.41252839672251,29.671975819032653,10.538969091181883,2.0943349846179586,97.464,91.94256620945237,30.883558903100884,0.09090917355296778,17.65152268489745,0.15,18.93013,Low,68.75,0.0,84.5,True,True,True,3,Strong Bullish (3/3)
DCI,Donaldson Company Inc.,United States and Canada,US,NYSE,Industrials,Machinery,-7.5974069499485495,98.64900834023493,-21.719265759659624,-0.8585337108580309,21.244,-5.926637766285651,100.43272152071344,0.09090917355296778,-7.256650430872986,0.72,99.01280000000001,Low,12.5,0.009185,56.25,False,False,False,0,Strong Bearish (0/3)
VET,Vermilion Energy Inc.,United States and Canada,CA,TSX,Energy,Oil Gas and Consumable Fuels,4.285965945371662,15.16317944845704,-7.0413676225820705,0.5191563674767178,63.022,0.6027265701861197,14.627636443305061,0.09090917355296778,-3.156808803301238,0.85,14.081,Low,36.36363636363637,0.0,66.0,True,True,False,2,Bullish (2/3)
TIH,Toromont Industries Ltd.,United States and Canada,CA,TSX,Industrials,Trading Companies and Distributors,1.780580369035725,205.9530043767438,-6.936647111750782,0.35205871571189046,64.318,2.488444879627058,207.38536821392535,0.09090917355296778,2.1779095626389915,0.7799999999999999,206.757,Medium,66.66666666666667,0.04261,75.0,True,True,True,3,Strong Bullish (3/3)
MGNI,Magnite Inc.,United States and Canada,US,NasdaqGS,Consumer Staples,Media,147.03068679597433,27.96387374530429,95.76226054011062,4.148789569934535,100.0,122.48164041746745,25.184921695257316,0.09090917355296778,26.58657243816254,0.22,14.3296,Low,92.85714285714286,-0.009875,89.25,True,True,True,3,Strong Bullish (3/3)
BLDR,Builders FirstSource Inc.,United States and Canada,US,NYSE,Industrials,Building Products,17.12377441485589,125.65038519225739,2.0209181488512518,1.873896032820478,97.48599999999999,16.952849117716312,125.46701653348606,0.09090917355296778,11.397091722595079,0.6900000000000001,119.50680000000001,Low,38.095238095238095,-0.135555,67.5,True,True,True,3,Strong Bullish (3/3)
AES,The AES Corporation,United States and Canada,US,NYSE,Utilities,Independent Power and Renewable Electricity Producers,-2.6243364199710237,15.833282898112714,-33.43583584775915,-0.14457068550692992,44.564,-4.015993810768554,15.606999406369034,0.09090917355296778,-1.2312423124231244,0.77,16.059800000000003,Low,28.571428571428573,0.012055,62.5,False,False,False,0,Strong Bearish (0/3)
GDDY,GoDaddy Inc.,United States and Canada,US,NYSE,Information Technology,IT Services,106.2029698250886,180.9637263184978,65.51664549185072,4.115055105233561,100.0,90.37051391021991,167.069163007609,0.09090917355296778,11.587055606198723,0.12,97.92880000000001,Low,56.25,0.054015,73.5,True,True,True,3,Strong Bullish (3/3)
PENN,PENN Entertainment Inc.,United States and Canada,US,NasdaqGS,Consumer Discretionary,Hotels Restaurants and Leisure,55.924723431172296,18.97603884157367,32.674307823145014,3.641030971301608,100.0,45.746661442541445,17.737368697557294,0.09090917355296778,13.41331142152835,0.28,13.8024,Low,40.0,0.0,66.25,True,True,True,3,Strong Bullish (3/3)
ENSG,The Ensign Group Inc.,United States and Canada,US,NasdaqGS,Health Care,Health Care Providers and Services,3.0325112310148077,220.66472930346438,-0.33935013181320345,1.5804883340886131,92.80199999999999,2.644460714549142,219.83364151234989,0.09090917355296778,3.290376803473876,0.9,221.217,High,80.0,0.033175,85.0,True,True,True,3,Strong Bullish (3/3)
GH,Guardant Health Inc.,United States and Canada,US,NasdaqGS,Health Care,Health Care Providers and Services,41.081251908086095,133.2089180516149,9.443279476785172,2.105614848791942,99.46199999999999,36.620356411964664,128.99694052417703,0.09090917355296778,15.073077737767424,0.4,108.652,Low,88.0,0.0,90.75,True,True,True,3,Strong Bullish (3/3)
ACM,AECOM,United States and Canada,US,NYSE,Industrials,Construction and Engineering,38.577438572960624,129.26503470085768,24.263127036177146,4.400927785354034,100.0,34.081194244717835,125.0709379914728,0.09090917355296778,17.121783876500857,0.46,109.2512,Medium,83.33333333333333,0.06945,87.5,True,True,True,3,Strong Bullish (3/3)
WLK,Westlake Corporation,United States and Canada,US,NYSE,Materials,Chemicals,-9.161941116166673,84.49756237374176,-19.972120704490358,-1.3825528159801417,9.934,-7.070137972847064,86.44335765765766,0.09090917355296778,-8.699204472156525,0.85,84.928,Low,46.666666666666664,0.0,71.75,False,False,False,0,Strong Bearish (0/3)
PNW,Pinnacle West Capital Corporation,United States and Canada,US,NYSE,Utilities,Electric Utilities,-2.295877078178039,97.31330643013466,-12.204508436928974,-0.38483578195633955,35.19,-2.5837920531500003,97.0265431150626,0.09090917355296778,-2.218875502008032,0.85,97.39,Medium,12.5,0.02685,57.75,False,False,False,0,Strong Bearish (0/3)
SJM,The J. M. Smucker Company,United States and Canada,US,NYSE,Consumer Staples,Food Products,4.4226783085598145,115.9091729225014,-2.5974303218561006,0.9452417814683539,81.42,3.65823428386524,115.06064005509042,0.09090917355296778,1.2612612612612613,0.7,112.4,Medium,31.57894736842105,-0.020385,61.75,True,True,True,3,Strong Bullish (3/3)
BBAI,BigBear.ai Holdings Inc.,United States and Canada,US,NYSE,Information Technology,IT Services,79.65510227847079,6.665204294531266,49.45013881845147,4.741282482640181,100.0,72.45044567225325,6.3979115344405955,0.09090917355296778,6.2075471698113205,0.06999999999999999,3.9402999999999997,Low,50.0,0.0,75.0,True,True,True,3,Strong Bullish (3/3)
TXRH,Texas Roadhouse Inc.,United States and Canada,US,NasdaqGS,Consumer Discretionary,Hotels Restaurants and Leisure,9.092112797507827,194.1075963006057,-2.00511097157711,1.4348804179686465,90.532,9.664739042574567,195.12647017845293,0.09090917355296778,6.929185634800203,0.63,190.25910000000002,Medium,46.666666666666664,-0.08159,72.5,True,True,True,3,Strong Bullish (3/3)
CNL,Collective Mining Ltd.,United States and Canada,CA,TSX,Materials,Metals and Mining,25.286515683327632,30.33186544693362,-3.7067440350524947,1.4959093721152972,91.778,21.741599127289668,29.47364114871683,0.09090917355296778,14.584056175134242,0.52,27.740800000000004,Low,100.0,0.0,91.75,True,True,True,3,Strong Bullish (3/3)
SPXC,SPX Technologies Inc.,United States and Canada,US,NYSE,Industrials,Machinery,3.447355255260104,245.35643719442592,-5.340242568859068,0.6172314634282202,70.882,1.0808831664531937,239.7436386941937,0.09090917355296778,1.0106248418922337,0.85,239.577,Medium,80.0,0.015295,90.0,True,True,True,3,Strong Bullish (3/3)
LILA,Liberty Latin America Ltd.,Latin America and Caribbean,BM,NasdaqGS,Communication Services,Diversified Telecommunication Services,48.436552306518216,11.889767839752109,15.894946918085793,2.7231505216308336,100.0,44.14939889151615,11.546366851210443,0.09090917355296778,10.59051186017478,0.16999999999999998,8.8583,Low,66.66666666666667,-0.171905,83.25,True,True,True,3,Strong Bullish (3/3)
MOD,Modine Manufacturing Company,United States and Canada,US,NYSE,Industrials,Building Products,13.124792896630712,251.70266419500334,9.456973979165742,5.687741629987595,100.0,11.7029319872373,248.539023671603,0.09090917355296778,11.12359550561798,0.9,247.25000000000003,High,100.0,0.029845,97.0,True,True,True,3,Strong Bullish (3/3)
TTD,The Trade Desk Inc.,United States and Canada,US,NasdaqGM,Consumer Staples,Media,141.5073398652876,58.37232404544002,48.81901037494017,2.3040701160796835,100.0,108.77844921009611,50.461751174080234,0.09090917355296778,5.34340091021928,0.05,25.4615,Low,44.73684210526316,-0.006445,71.0,True,True,True,3,Strong Bullish (3/3)
PDFS,PDF Solutions Inc.,United States and Canada,US,NasdaqGS,Information Technology,Semiconductors and Semiconductor Equipment,13.412165335180527,35.838244245917046,7.386671284629905,4.043853485375353,100.0,12.658239355476503,35.60000363633058,0.09090917355296778,11.629746835443036,0.75,35.275000000000006,High,100.0,0.0171,100.0,True,True,True,3,Strong Bullish (3/3)
CCLB,CCL Industries Inc.,United States and Canada,CA,TSX,Materials,Containers and Packaging,9.017655707556369,99.00983491360269,5.135017976668463,3.599195916025675,100.0,7.487344397447685,97.62000618176198,0.09090917355296778,7.1151728694120235,0.8999999999999999,97.28199999999998,High,90.0,0.014705,85.0,True,True,True,3,Strong Bullish (3/3)
EXEL,Exelixis Inc.,United States and Canada,US,NasdaqGS,Health Care,Biotechnology,9.434943361929259,48.16231857358506,-10.858520758767762,0.8122011765196478,77.726,6.520631405468151,46.87972988154653,0.09090917355296778,6.486707566462168,0.52,46.864799999999995,Low,42.857142857142854,0.034785,71.5,True,True,True,3,Strong Bullish (3/3)
ZBRA,Zebra Technologies Corporation,United States and Canada,US,NasdaqGS,Information Technology,Electronic Equipment Instruments and Components,46.30279563280323,338.4276268578004,27.84872974195474,4.212694526877634,100.0,42.53481929423234,329.71154399141824,0.09090917355296778,21.611966107556633,0.46,281.3128,Low,72.22222222222223,0.022215,80.5,True,True,True,3,Strong Bullish (3/3)
FLS,Flowserve Corporation,United States and Canada,US,NYSE,Industrials,Machinery,7.704921982360918,95.14652807921765,2.319250912952715,2.64160169813192,99.912,7.676957603635254,95.12182434705139,0.09090917355296778,9.124745302241342,0.8800000000000001,96.4008,High,72.72727272727273,0.04477,84.0,True,True,True,3,Strong Bullish (3/3)
DQ,Daqo New Energy Corp.,Asia / Pacific,CN,NYSE,Information Technology,Semiconductors and Semiconductor Equipment,28.253313312846497,30.93469917105858,-6.273759696213035,1.5224484078278577,90.782,31.788058447169554,31.787279697457297,0.09090917355296778,15.717247097844115,0.34,27.911000000000005,Low,75.0,0.0,77.0,True,True,True,3,Strong Bullish (3/3)
AMKR,Amkor Technology Inc.,United States and Canada,US,NasdaqGS,Information Technology,Semiconductors and Semiconductor Equipment,17.198326550013054,55.165252307091144,-0.31891466868327367,1.7697500917652382,94.63000000000001,17.729896180502298,55.41546213216243,0.09090917355296778,11.743998300403655,0.53,52.597899999999996,Low,33.333333333333336,0.00673,61.0,True,True,True,3,Strong Bullish (3/3)
CLDX,Celldex Therapeutics Inc.,United States and Canada,US,NasdaqCM,Health Care,Biotechnology,128.60134817697283,55.5958478766398,38.63495362360715,2.3193524312900196,99.996,108.54188994140127,50.717387633748785,0.09090917355296778,31.84046052631579,0.27,32.0636,Low,75.0,0.0,87.5,True,True,True,3,Strong Bullish (3/3)
WGO,Winnebago Industries Inc.,United States and Canada,US,NYSE,Consumer Discretionary,Automobiles,24.18555783123698,54.67890111309364,-0.4947186908658026,1.3796765575442351,94.41199999999999,10.949775609889928,48.85118620103454,0.09090917355296778,6.041108335225982,0.6699999999999999,46.6899,Low,50.0,-0.035985,73.25,True,True,True,3,Strong Bullish (3/3)
HUBS,HubSpot Inc.,United States and Canada,US,NYSE,Information Technology,Software,90.1086059142284,413.2200658151669,34.584884267095624,2.350946576465603,100.0,65.8283045651002,360.4444028027018,0.09090917355296778,10.984173721015825,0.18,241.23520000000002,Low,91.89189189189189,0.061805,90.5,True,True,True,3,Strong Bullish (3/3)
YELP,Yelp Inc.,United States and Canada,US,NYSE,Communication Services,Interactive Media and Services,28.696819437882457,25.996757526452253,14.628655357038902,3.1069131242737975,100.0,23.852406922313307,25.018186198307287,0.09090917355296778,5.9405940594059405,0.25,21.4,Low,0.0,-0.087195,52.25,True,True,True,3,Strong Bullish (3/3)
TIGO,Millicom International Cellular S.A.,Europe,LU,NasdaqGS,Communication Services,Wireless Telecommunication Services,-13.488470680627046,58.02328271450344,-28.75777213003278,-1.5214813573886365,6.586,-10.091230014937283,60.30181202898156,0.09090917355296778,-9.26479797226778,0.77,60.85609999999999,Low,33.333333333333336,-0.002925,66.75,False,False,False,0,Strong Bearish (0/3)
WTRG,Essential Utilities Inc.,United States and Canada,US,NYSE,Utilities,Water Utilities,6.068919718349066,41.663871665367516,-0.27688877825109426,1.6651291788150524,94.072,4.906503256932053,41.20727447932291,0.09090917355296778,4.5010183299388995,0.6499999999999999,41.048,High,14.285714285714286,-0.00142,57.25,True,True,True,3,Strong Bullish (3/3)
PINS,Pinterest Inc.,United States and Canada,US,NYSE,Communication Services,Interactive Media and Services,62.466508354463706,27.115660244359994,9.633966889425858,1.6286677520793114,99.058,38.75704814252763,23.158551334987862,0.09090917355296778,8.005392450569206,0.31000000000000005,18.026100000000003,Low,50.0,-0.1069,74.5,True,True,True,3,Strong Bullish (3/3)
BMRN,BioMarin Pharmaceutical Inc.,United States and Canada,US,NasdaqGS,Health Care,Biotechnology,45.301898589988966,91.42395459282106,11.557304875264528,2.3315179618313366,99.616,37.492954387000815,86.51056690030092,0.09090917355296778,16.794659885568976,0.34,73.48719999999999,Low,75.0,-0.09204,83.25,True,True,True,3,Strong Bullish (3/3)
ALKT,Alkami Technology Inc.,United States and Canada,US,NasdaqGS,Information Technology,Software,93.57111402753506,29.964808451462428,56.999900151743624,3.8729674136888406,100.0,85.92385072162956,28.781012091708256,0.09090917355296778,7.279069767441861,0.09000000000000001,16.6068,Low,80.0,0.0072,82.5,True,True,True,3,Strong Bullish (3/3)
SCI,Service Corporation International,United States and Canada,US,NYSE,Consumer Discretionary,Diversified Consumer Services,24.348305978017343,98.79472909953478,16.43480978932637,4.629743926264167,100.0,21.034746509455886,96.1621061017627,0.09090917355296778,11.803020767778477,0.55,88.8275,Medium,100.0,-0.00594,91.75,True,True,True,3,Strong Bullish (3/3)
OC,Owens Corning,United States and Canada,US,NYSE,Industrials,Building Products,6.249577002283229,137.45507776785382,-8.354582062718324,0.7054200041353278,74.562,5.844763477056575,136.9313705102681,0.09090917355296778,4.464172528406895,0.8099999999999999,135.1453,Low,57.89473684210526,-0.0416,77.75,True,True,True,3,Strong Bullish (3/3)
TTMI,TTM Technologies Inc.,United States and Canada,US,NasdaqGS,Information Technology,Electronic Equipment Instruments and Components,10.43884735247963,118.00390839612449,4.168248680727642,2.9813842173838516,100.0,9.911950134694196,117.44091871892074,0.09090917355296778,9.230229293401965,0.75,116.71249999999999,High,100.0,0.11788,93.75,True,True,True,3,Strong Bullish (3/3)
CFLT,Confluent Inc.,United States and Canada,US,NasdaqGS,Information Technology,Software,-1.1731899454194823,30.32994800575076,-4.052822734302982,-0.7659967866044127,28.042,0.6063573745940781,30.876091078262924,0.09090917355296778,0.7878787878787878,0.7799999999999999,30.9318,High,7.6923076923076925,0.05398,53.75,False,True,True,2,Bullish (2/3)
BOWL,Hollywood Bowl Group plc,Europe,GB,LSE,Consumer Discretionary,Hotels Restaurants and Leisure,50.159814542753736,3.859107233748771,37.626869050030166,6.250416420175439,100.0,46.869515547736285,3.7745465495768222,0.09090917355296778,17.42023346303502,0.37,3.0177,Medium,100.0,-0.01545,97.0,True,True,True,3,Strong Bullish (3/3)
KCC,Klaveness Combination Carriers ASA,Europe,NO,OB,Industrials,Marine Transportation,4.896443616150212,97.86838189386813,-0.09734224079858997,1.7955735884094701,94.64200000000001,4.448313505052128,97.45027650021363,0.09090917355296778,6.331061093247588,0.9,99.20688,High,100.0,0.063185,91.75,True,True,True,3,Strong Bullish (3/3)
ATRL,AtkinsRéalis Group Inc.,United States and Canada,CA,TSX,Industrials,Construction and Engineering,28.88459164706386,118.00673211205168,14.169715050116508,3.466561127816421,100.0,27.37730357282705,116.62665915128045,0.09090917355296778,12.861511577107908,0.4,103.336,Medium,93.33333333333333,0.02693,86.75,True,True,True,3,Strong Bullish (3/3)
RNA,Avidity Biosciences Inc.,United States and Canada,US,NasdaqGM,Health Care,Biotechnology,9.63626240169076,79.9467625433129,-0.4029564706056922,1.2454179048165348,92.47800000000001,2.1398313972341287,74.48036505486313,0.09090917355296778,-1.072408118486012,0.85,72.138,Medium,14.285714285714286,0.0,57.25,True,True,False,2,Bullish (2/3)
MOGA,Moog Inc.,United States and Canada,US,NYSE,Industrials,Aerospace and Defense,-7.355271678902522,319.39270088698356,-17.13798876199372,-1.4058936318698239,3.116,-5.339842681501368,326.34089235552403,0.09090917355296778,-1.3705583756345177,0.9,340.025,Medium,75.0,0.037215,81.25,False,False,False,0,Strong Bearish (0/3)
RERE,ATRenew Inc.,Asia / Pacific,CN,NYSE,Consumer Discretionary,Specialty Retail,25.709296350702,6.976865947463961,7.006255124251293,2.4830748435294505,99.712,24.506164784251343,6.910092145525949,0.09090917355296778,14.38945945945946,0.45,6.348615,Low,80.0,-0.0231,100.0,True,True,True,3,Strong Bullish (3/3)
OSK,Oshkosh Corporation,United States and Canada,US,NYSE,Industrials,Machinery,-4.114574850750712,169.6692598015966,-15.682568419318786,-0.5742750337952189,28.743999999999996,-6.536469760932747,165.3837167580295,0.09090917355296778,-5.060751624752755,0.9,167.99499999999998,Low,55.55555555555556,-0.066775,75.0,False,False,False,0,Strong Bearish (0/3)
EVPL,everplay group plc,Europe,GB,AIM,Communication Services,Entertainment,48.31006031264961,4.375146779223164,35.263687342904944,6.751514640864139,100.0,46.8413368815291,4.331819438005109,0.09090917355296778,16.016949152542374,0.30000000000000004,3.4225000000000003,Medium,100.0,0.026765,95.0,True,True,True,3,Strong Bullish (3/3)
SCHP,Séché Environnement SA,Europe,FR,ENXTPA,Industrials,Commercial Services and Supplies,31.092658845314922,82.98165304908434,15.499830081898091,3.0643666305617865,100.0,27.215305510722555,80.52728838828737,0.09090917355296778,7.914691943127963,0.30000000000000004,68.31,Low,50.0,-0.38263,75.0,True,True,True,3,Strong Bullish (3/3)
WYNN,Wynn Resorts Limited,United States and Canada,US,NasdaqGS,Consumer Discretionary,Hotels Restaurants and Leisure,31.292857785701923,140.8115899751653,16.854578323534703,3.806100593076645,100.0,29.549592448926443,138.9419379014736,0.09090917355296778,13.51981351981352,0.4,121.75000000000001,Medium,94.73684210526316,-0.02401,93.5,True,True,True,3,Strong Bullish (3/3)
RVTY,Revvity Inc.,United States and Canada,US,NYSE,Health Care,Life Sciences Tools and Services,24.9109922094272,121.31355563379572,13.18930544417252,3.3589993639775533,100.0,21.00730155953951,117.52229127462478,0.09090917355296778,10.813838550247118,0.48000000000000004,107.6224,Medium,57.89473684210526,0.005365,75.0,True,True,True,3,Strong Bullish (3/3)
ACI,Albertsons Companies Inc.,United States and Canada,US,NYSE,Consumer Staples,Consumer Staples Distribution and Retail,18.825691999476142,21.994635589103037,-10.611488186594029,1.1259035181565455,84.918,17.140627536459057,21.682730156998574,0.09090917355296778,9.945434900054025,0.41000000000000003,20.3509,Low,47.61904761904762,-0.00478,71.5,True,True,True,3,Strong Bullish (3/3)
BAX,Baxter International Inc.,United States and Canada,US,NYSE,Health Care,Health Care Equipment and Supplies,17.507316162562606,24.98205541616081,-17.97301000226375,0.687731636187899,70.05,1.596255620287976,21.599363944873225,0.09090917355296778,-4.030103480714957,0.6799999999999999,20.403200000000002,Low,11.764705882352942,-0.13911,54.5,True,True,False,2,Bullish (2/3)
